date,time,ip,stratum,local_system_frequency,error_bounds,estimated_local_offset,leap_status,num_combined_sources,estimated_sd_combined_offset,remaining_offset_correction_from previous_update,total_of_network_path_delays_to_ref_clocks,total_dispersion_accumulated,maximum estimated_error
2021-12-19,05:50:20,PPS,1,4.509,0.008,2.838e-07,N,1,2.991e-07,1.008e-07,1.000e-09,9.899e-06,2.403e-05
2021-12-19,05:50:36,PPS,1,4.509,0.007,-1.125e-07,N,1,2.913e-07,-1.085e-07,1.000e-09,7.934e-06,2.623e-05
2021-12-19,05:50:52,PPS,1,4.509,0.006,-9.121e-09,N,1,2.769e-07,3.875e-09,1.000e-09,6.923e-06,2.407e-05
2021-12-19,05:51:08,PPS,1,4.509,0.005,4.286e-08,N,1,2.620e-07,1.256e-08,1.000e-09,9.212e-06,2.305e-05
2021-12-19,05:51:24,PPS,1,4.509,0.005,5.840e-09,N,1,2.505e-07,-2.818e-08,1.000e-09,9.275e-06,2.536e-05
2021-12-19,05:51:40,PPS,1,4.509,0.005,1.734e-07,N,1,2.540e-07,-3.112e-08,1.000e-09,9.748e-06,2.541e-05
2021-12-19,05:51:56,PPS,1,4.510,0.005,1.000e-07,N,1,2.495e-07,-9.491e-08,1.000e-09,7.628e-06,2.605e-05
2021-12-19,05:52:12,PPS,1,4.510,0.004,-3.623e-08,N,1,2.395e-07,-9.363e-08,1.000e-09,9.047e-06,2.392e-05
2021-12-19,05:52:28,PPS,1,4.510,0.004,2.393e-07,N,1,2.588e-07,-4.829e-08,1.000e-09,7.077e-06,2.519e-05
2021-12-19,05:52:44,PPS,1,4.510,0.004,-5.085e-08,N,1,2.498e-07,-7.466e-08,1.000e-09,8.040e-06,2.346e-05
2021-12-19,05:53:00,PPS,1,4.511,0.004,5.004e-08,N,1,2.411e-07,-2.238e-08,1.000e-09,9.909e-06,2.414e-05
2021-12-19,05:53:16,PPS,1,4.511,0.004,1.531e-07,N,1,2.448e-07,-5.792e-08,1.000e-09,8.912e-06,2.606e-05
2021-12-19,05:53:32,PPS,1,4.511,0.003,1.116e-07,N,1,2.422e-07,-8.986e-08,1.000e-09,1.030e-05,2.520e-05
2021-12-19,05:53:48,PPS,1,4.512,0.003,5.815e-08,N,1,2.376e-07,-8.989e-08,1.000e-09,6.966e-06,2.658e-05
2021-12-19,05:54:04,PPS,1,4.512,0.003,2.102e-07,N,1,2.510e-07,-8.670e-08,1.000e-09,8.928e-06,2.319e-05
2021-12-19,05:54:20,PPS,1,4.513,0.004,2.611e-07,N,1,2.734e-07,-6.277e-08,1.000e-09,9.728e-06,2.530e-05
2021-12-19,05:54:36,PPS,1,4.513,0.004,2.471e-07,N,1,2.910e-07,-6.820e-08,1.000e-09,1.020e-05,2.613e-05
2021-12-19,05:54:52,PPS,1,4.516,0.014,2.704e-06,N,1,2.715e-07,-8.755e-08,1.000e-09,9.945e-06,2.661e-05
2021-12-19,05:55:13,PPS,1,4.532,0.030,6.421e-07,N,1,2.875e-07,5.104e-10,1.000e-09,9.130e-06,3.456e-05
2021-12-19,05:55:29,PPS,1,4.538,0.037,-2.549e-07,N,1,4.171e-07,8.375e-13,1.000e-09,9.398e-06,2.644e-05
2021-12-19,05:55:45,PPS,1,4.536,0.041,-6.402e-08,N,1,3.770e-07,1.510e-07,1.000e-09,9.563e-06,2.631e-05
2021-12-19,05:56:01,PPS,1,4.530,0.044,-7.452e-07,N,1,4.594e-07,1.333e-07,1.000e-09,1.224e-05,2.647e-05
2021-12-19,05:56:17,PPS,1,4.533,0.035,4.984e-07,N,1,4.752e-07,-5.415e-11,1.000e-09,1.038e-05,2.987e-05
2021-12-19,05:56:33,PPS,1,4.528,0.034,-7.052e-07,N,1,5.374e-07,-1.497e-07,1.000e-09,9.721e-06,2.748e-05
2021-12-19,05:56:49,PPS,1,4.524,0.028,-4.286e-07,N,1,5.213e-07,1.729e-07,1.000e-09,9.867e-06,2.686e-05
2021-12-19,05:57:05,PPS,1,4.525,0.023,2.627e-07,N,1,4.898e-07,1.386e-07,1.000e-09,1.049e-05,2.696e-05
2021-12-19,05:57:21,PPS,1,4.524,0.019,-2.028e-07,N,1,4.645e-07,-1.033e-07,1.000e-09,9.237e-06,2.701e-05
2021-12-19,05:57:37,PPS,1,4.525,0.016,1.380e-07,N,1,4.334e-07,8.531e-08,1.000e-09,9.542e-06,2.567e-05
2021-12-19,05:57:53,PPS,1,4.525,0.013,-9.827e-09,N,1,4.054e-07,-4.841e-08,1.000e-09,9.001e-06,2.603e-05
2021-12-19,05:58:09,PPS,1,4.525,0.012,1.152e-07,N,1,3.815e-07,-3.620e-08,1.000e-09,1.032e-05,2.528e-05
2021-12-19,05:58:25,PPS,1,4.525,0.010,-6.353e-08,N,1,3.626e-07,-1.114e-07,1.000e-09,8.855e-06,2.669e-05
2021-12-19,05:58:41,PPS,1,4.526,0.010,2.566e-07,N,1,3.626e-07,-4.371e-08,1.000e-09,9.781e-06,2.509e-05
2021-12-19,05:58:57,PPS,1,4.526,0.009,-1.661e-07,N,1,3.500e-07,-1.347e-07,1.000e-09,1.106e-05,2.626e-05
2021-12-19,05:59:13,PPS,1,4.526,0.008,1.130e-07,N,1,3.378e-07,2.942e-08,1.000e-09,1.094e-05,2.726e-05
2021-12-19,05:59:30,PPS,1,4.526,0.007,-6.732e-08,N,1,3.286e-07,-6.996e-08,1.000e-09,7.214e-06,2.717e-05
2021-12-19,05:59:46,PPS,1,4.527,0.007,2.098e-07,N,1,3.274e-07,-2.795e-09,1.000e-09,8.037e-06,2.335e-05
2021-12-19,06:00:02,PPS,1,4.526,0.007,-2.234e-07,N,1,3.304e-07,-1.206e-07,1.000e-09,9.111e-06,2.438e-05
2021-12-19,06:00:24,PPS,1,4.526,0.006,-1.211e-07,N,1,3.212e-07,7.325e-08,1.000e-09,1.484e-05,3.134e-05
2021-12-19,06:00:40,PPS,1,4.525,0.006,-3.389e-07,N,1,3.508e-07,1.372e-07,1.000e-09,1.019e-05,3.115e-05
2021-12-19,06:00:56,PPS,1,4.524,0.006,-1.601e-07,N,1,3.461e-07,4.514e-08,1.000e-09,8.493e-06,2.680e-05
2021-12-19,06:01:12,PPS,1,4.523,0.006,-4.193e-07,N,1,3.875e-07,1.238e-07,1.000e-09,8.455e-06,2.482e-05
2021-12-19,06:01:28,PPS,1,4.522,0.006,-3.194e-07,N,1,3.994e-07,3.569e-08,1.000e-09,1.056e-05,2.513e-05
2021-12-19,06:01:44,PPS,1,4.517,0.019,-2.529e-06,N,1,5.064e-07,1.444e-07,1.000e-09,1.046e-05,2.704e-05
2021-12-19,06:02:00,PPS,1,4.502,0.026,-4.349e-07,N,1,4.772e-07,-4.241e-10,1.000e-09,7.498e-06,2.976e-05
2021-12-19,06:02:16,PPS,1,4.497,0.017,-1.516e-07,N,1,4.383e-07,1.705e-07,1.000e-09,9.024e-06,2.444e-05
2021-12-19,06:02:32,PPS,1,4.495,0.015,-3.642e-07,N,1,4.408e-07,1.640e-07,1.000e-09,9.963e-06,2.566e-05
2021-12-19,06:02:48,PPS,1,4.495,0.013,1.187e-07,N,1,4.230e-07,1.060e-07,1.000e-09,7.356e-06,2.677e-05
2021-12-19,06:03:04,PPS,1,4.495,0.011,1.868e-08,N,1,3.925e-07,-1.266e-08,1.000e-09,8.677e-06,2.359e-05
2021-12-19,06:03:20,PPS,1,4.496,0.010,1.694e-07,N,1,3.817e-07,-2.969e-08,1.000e-09,7.517e-06,2.491e-05
2021-12-19,06:03:36,PPS,1,4.497,0.009,2.274e-07,N,1,3.749e-07,-1.300e-07,1.000e-09,9.055e-06,2.390e-05
2021-12-19,06:03:52,PPS,1,4.498,0.009,3.457e-07,N,1,3.935e-07,-1.305e-07,1.000e-09,8.393e-06,2.559e-05
2021-12-19,06:04:08,PPS,1,4.502,0.022,1.296e-06,N,1,3.778e-07,-9.227e-08,1.000e-09,7.302e-06,2.505e-05
2021-12-19,06:04:24,PPS,1,4.515,0.032,4.248e-07,N,1,3.358e-07,7.692e-11,1.000e-09,9.784e-06,2.533e-05
2021-12-19,06:04:40,PPS,1,4.521,0.022,2.236e-07,N,1,3.086e-07,-6.660e-08,1.000e-09,9.283e-06,2.682e-05
2021-12-19,06:04:56,PPS,1,4.524,0.019,2.492e-07,N,1,2.376e-07,-1.079e-07,1.000e-09,1.075e-05,2.600e-05
2021-12-19,06:05:12,PPS,1,4.522,0.018,-3.434e-07,N,1,2.654e-07,-3.587e-10,1.000e-09,1.034e-05,2.745e-05
2021-12-19,06:05:28,PPS,1,4.522,0.014,1.142e-07,N,1,2.485e-07,4.715e-08,1.000e-09,1.009e-05,2.700e-05
2021-12-19,06:05:44,PPS,1,4.520,0.013,-3.218e-07,N,1,2.698e-07,-5.521e-08,1.000e-09,9.731e-06,2.639e-05
2021-12-19,06:06:00,PPS,1,4.521,0.011,1.870e-07,N,1,2.658e-07,9.084e-08,1.000e-09,8.053e-06,2.624e-05
2021-12-19,06:06:16,PPS,1,4.523,0.012,3.973e-07,N,1,3.051e-07,-7.315e-08,1.000e-09,9.456e-06,2.435e-05
2021-12-19,06:06:32,PPS,1,4.524,0.011,1.823e-07,N,1,2.965e-07,1.661e-11,1.000e-09,7.702e-06,2.616e-05
2021-12-19,06:06:48,PPS,1,4.526,0.018,3.963e-07,N,1,4.154e-07,-1.076e-07,1.000e-09,1.121e-05,2.408e-05
2021-12-19,06:07:04,PPS,1,4.530,0.024,2.249e-07,N,1,3.830e-07,-9.665e-08,1.000e-09,9.809e-06,2.809e-05
2021-12-19,06:07:20,PPS,1,4.539,0.028,7.381e-07,N,1,3.342e-07,-1.416e-07,1.000e-09,7.613e-06,2.656e-05
2021-12-19,06:07:36,PPS,1,4.545,0.031,3.074e-07,N,1,3.126e-07,-1.372e-11,1.000e-09,9.133e-06,2.501e-05
2021-12-19,06:07:52,PPS,1,4.540,0.023,-3.996e-07,N,1,2.289e-07,-1.060e-07,1.000e-09,8.776e-06,2.600e-05
2021-12-19,06:08:08,PPS,1,4.537,0.020,-3.380e-07,N,1,2.499e-07,4.239e-08,1.000e-09,8.165e-06,2.547e-05
2021-12-19,06:08:24,PPS,1,4.537,0.014,3.444e-08,N,1,2.235e-07,-1.655e-11,1.000e-09,8.143e-06,2.490e-05
2021-12-19,06:08:40,PPS,1,4.536,0.012,-1.585e-07,N,1,2.144e-07,-3.113e-08,1.000e-09,8.855e-06,2.442e-05
2021-12-19,06:08:56,PPS,1,4.533,0.014,-4.365e-07,N,1,2.800e-07,7.679e-08,1.000e-09,8.797e-06,2.520e-05
2021-12-19,06:09:12,PPS,1,4.531,0.027,-1.569e-06,N,1,4.076e-07,-2.680e-11,1.000e-09,1.098e-05,2.557e-05
2021-12-19,06:09:28,PPS,1,4.521,0.054,-7.333e-07,N,1,3.894e-07,-1.481e-10,1.000e-09,1.088e-05,2.939e-05
2021-12-19,06:09:44,PPS,1,4.500,0.055,-6.972e-07,N,1,3.597e-07,-5.738e-11,1.000e-09,1.076e-05,2.885e-05
2021-12-19,06:10:00,PPS,1,4.488,0.022,-4.255e-07,N,1,1.522e-07,-5.993e-11,1.000e-09,8.770e-06,2.844e-05
2021-12-19,06:10:16,PPS,1,4.491,0.023,4.374e-07,N,1,2.326e-07,-5.552e-11,1.000e-09,1.108e-05,2.557e-05
2021-12-19,06:10:32,PPS,1,4.495,0.025,3.366e-07,N,1,2.526e-07,1.361e-11,1.000e-09,1.012e-05,2.792e-05
2021-12-19,06:10:48,PPS,1,4.495,0.017,-1.020e-07,N,1,2.261e-07,-3.779e-08,1.000e-09,1.156e-05,2.690e-05
2021-12-19,06:11:04,PPS,1,4.493,0.015,-2.496e-07,N,1,2.316e-07,5.183e-08,1.000e-09,1.126e-05,2.792e-05
2021-12-19,06:11:20,PPS,1,4.492,0.019,-2.165e-07,N,1,2.899e-07,3.960e-08,1.000e-09,1.077e-05,2.784e-05
2021-12-19,06:11:36,PPS,1,4.477,0.037,-1.351e-06,N,1,1.598e-07,1.052e-07,1.000e-09,1.002e-05,2.737e-05
2021-12-19,06:11:52,PPS,1,4.465,0.025,-2.194e-07,N,1,1.154e-07,-5.657e-10,1.000e-09,9.281e-06,2.826e-05
2021-12-19,06:12:09,PPS,1,4.468,0.037,4.513e-07,N,1,4.037e-07,-5.630e-11,1.000e-09,1.066e-05,2.594e-05
2021-12-19,06:12:25,PPS,1,4.470,0.029,3.948e-08,N,1,3.163e-07,-1.150e-07,1.000e-09,9.525e-06,2.776e-05
2021-12-19,06:12:41,PPS,1,4.474,0.024,4.320e-07,N,1,3.170e-07,-1.042e-07,1.000e-09,8.678e-06,2.617e-05
2021-12-19,06:12:57,PPS,1,4.474,0.017,2.898e-08,N,1,2.780e-07,-1.950e-11,1.000e-09,8.140e-06,2.563e-05
2021-12-19,06:13:13,PPS,1,4.478,0.020,5.977e-07,N,1,3.612e-07,-2.704e-08,1.000e-09,1.022e-05,2.446e-05
2021-12-19,06:13:29,PPS,1,4.484,0.023,7.066e-07,N,1,4.081e-07,7.457e-12,1.000e-09,9.038e-06,2.720e-05
2021-12-19,06:13:45,PPS,1,4.486,0.018,7.160e-08,N,1,3.705e-07,3.241e-11,1.000e-09,8.639e-06,2.617e-05
2021-12-19,06:14:01,PPS,1,4.487,0.014,9.395e-08,N,1,3.410e-07,-6.257e-08,1.000e-09,8.990e-06,2.502e-05
2021-12-19,06:14:17,PPS,1,4.488,0.013,1.876e-07,N,1,3.289e-07,-1.088e-07,1.000e-09,8.254e-06,2.540e-05
2021-12-19,06:14:33,PPS,1,4.491,0.021,5.186e-07,N,1,3.598e-07,-1.185e-07,1.000e-09,7.854e-06,2.477e-05
2021-12-19,06:14:49,PPS,1,4.497,0.029,5.554e-07,N,1,3.705e-07,-6.385e-12,1.000e-09,1.018e-05,2.491e-05
2021-12-19,06:15:05,PPS,1,4.499,0.022,-6.641e-08,N,1,3.395e-07,-6.625e-10,1.000e-09,8.577e-06,2.726e-05
2021-12-19,06:15:22,PPS,1,4.502,0.021,4.533e-07,N,1,3.681e-07,5.614e-08,1.000e-09,1.108e-05,2.680e-05
2021-12-19,06:15:38,PPS,1,4.503,0.023,1.606e-07,N,1,3.947e-07,-9.357e-08,1.000e-09,8.259e-06,2.784e-05
2021-12-19,06:15:55,PPS,1,4.504,0.019,8.530e-08,N,1,3.567e-07,-1.609e-07,1.000e-09,8.123e-06,2.491e-05
2021-12-19,06:16:11,PPS,1,4.506,0.016,2.483e-07,N,1,3.416e-07,-1.330e-07,1.000e-09,9.490e-06,2.469e-05
2021-12-19,06:16:27,PPS,1,4.506,0.013,2.961e-08,N,1,3.183e-07,-9.780e-08,1.000e-09,7.754e-06,2.616e-05
2021-12-19,06:16:43,PPS,1,4.506,0.011,-1.199e-08,N,1,2.906e-07,-9.342e-08,1.000e-09,9.667e-06,2.412e-05
2021-12-19,06:16:59,PPS,1,4.506,0.009,8.491e-08,N,1,2.753e-07,-6.644e-08,1.000e-09,8.545e-06,2.594e-05
2021-12-19,06:17:15,PPS,1,4.506,0.008,-1.315e-07,N,1,2.629e-07,-9.594e-08,1.000e-09,1.056e-05,2.487e-05
2021-12-19,06:17:31,PPS,1,4.506,0.007,1.177e-07,N,1,2.564e-07,3.211e-08,1.000e-09,7.830e-06,2.675e-05
2021-12-19,06:17:47,PPS,1,4.508,0.008,3.436e-07,N,1,2.905e-07,-6.674e-08,1.000e-09,8.826e-06,2.406e-05
2021-12-19,06:18:03,PPS,1,4.509,0.014,5.945e-07,N,1,4.063e-07,-2.404e-08,1.000e-09,9.575e-06,2.539e-05
2021-12-19,06:18:19,PPS,1,4.512,0.031,2.879e-06,N,1,5.871e-07,2.436e-11,1.000e-09,1.010e-05,2.665e-05
2021-12-19,06:18:38,PPS,1,4.549,0.066,1.368e-06,N,1,2.515e-07,-6.996e-11,1.000e-09,9.262e-06,3.379e-05
2021-12-19,06:18:54,PPS,1,4.559,0.055,-4.981e-07,N,1,4.134e-07,8.501e-11,1.000e-09,1.221e-05,2.806e-05
2021-12-19,06:19:10,PPS,1,4.553,0.073,-5.655e-07,N,1,4.350e-07,9.427e-08,1.000e-09,1.030e-05,2.979e-05
2021-12-19,06:19:30,PPS,1,4.542,0.060,-7.881e-07,N,1,4.903e-07,-4.534e-11,1.000e-09,7.247e-06,3.183e-05
2021-12-19,06:19:46,PPS,1,4.536,0.044,-5.040e-07,N,1,4.500e-07,8.984e-08,1.000e-09,1.116e-05,2.504e-05
2021-12-19,06:20:02,PPS,1,4.538,0.032,3.078e-07,N,1,4.257e-07,7.113e-08,1.000e-09,9.263e-06,2.849e-05
2021-12-19,06:20:18,PPS,1,4.533,0.031,-6.837e-07,N,1,4.926e-07,-1.491e-07,1.000e-09,9.463e-06,2.603e-05
2021-12-19,06:20:34,PPS,1,4.529,0.027,-4.563e-07,N,1,4.858e-07,1.478e-07,1.000e-09,8.930e-06,2.654e-05
2021-12-19,06:20:50,PPS,1,4.527,0.022,-2.422e-07,N,1,4.502e-07,1.032e-07,1.000e-09,1.151e-05,2.600e-05
2021-12-19,06:21:06,PPS,1,4.523,0.019,-3.382e-07,N,1,3.826e-07,1.686e-07,1.000e-09,8.545e-06,2.824e-05
2021-12-19,06:21:22,PPS,1,4.522,0.015,-1.129e-07,N,1,3.518e-07,5.462e-08,1.000e-09,9.556e-06,2.556e-05
2021-12-19,06:21:39,PPS,1,4.521,0.013,-1.524e-07,N,1,3.365e-07,1.131e-07,1.000e-09,8.796e-06,2.646e-05
2021-12-19,06:21:55,PPS,1,4.521,0.011,6.837e-08,N,1,3.133e-07,1.297e-07,1.000e-09,9.189e-06,2.528e-05
2021-12-19,06:22:11,PPS,1,4.522,0.010,2.186e-07,N,1,3.109e-07,5.331e-08,1.000e-09,8.181e-06,2.544e-05
2021-12-19,06:22:27,PPS,1,4.522,0.008,-9.315e-08,N,1,2.959e-07,-1.067e-07,1.000e-09,8.912e-06,2.453e-05
2021-12-19,06:22:43,PPS,1,4.520,0.009,-3.521e-07,N,1,3.245e-07,-1.321e-08,1.000e-09,8.991e-06,2.508e-05
2021-12-19,06:22:59,PPS,1,4.520,0.008,1.038e-07,N,1,3.113e-07,1.027e-07,1.000e-09,8.728e-06,2.550e-05
2021-12-19,06:23:15,PPS,1,4.521,0.007,2.740e-08,N,1,2.965e-07,-1.116e-09,1.000e-09,7.340e-06,2.487e-05
2021-12-19,06:23:31,PPS,1,4.520,0.006,-6.661e-08,N,1,2.848e-07,-2.673e-08,1.000e-09,6.919e-06,2.349e-05
2021-12-19,06:23:47,PPS,1,4.521,0.006,2.262e-07,N,1,2.905e-07,3.609e-08,1.000e-09,8.888e-06,2.307e-05
2021-12-19,06:24:03,PPS,1,4.521,0.005,-6.782e-08,N,1,2.800e-07,-1.072e-07,1.000e-09,8.073e-06,2.520e-05
2021-12-19,06:24:19,PPS,1,4.522,0.005,1.924e-07,N,1,2.850e-07,-3.573e-08,1.000e-09,6.771e-06,2.422e-05
2021-12-19,06:24:35,PPS,1,4.522,0.006,2.691e-07,N,1,3.004e-07,-1.066e-07,1.000e-09,9.226e-06,2.310e-05
2021-12-19,06:24:51,PPS,1,4.523,0.005,1.666e-07,N,1,3.004e-07,-6.248e-08,1.000e-09,8.073e-06,2.572e-05
2021-12-19,06:25:07,PPS,1,4.524,0.005,1.775e-07,N,1,3.118e-07,-1.127e-07,1.000e-09,7.738e-06,2.441e-05
2021-12-19,06:25:23,PPS,1,4.524,0.005,7.948e-08,N,1,3.023e-07,-1.103e-07,1.000e-09,8.274e-06,2.413e-05
2021-12-19,06:25:39,PPS,1,4.527,0.012,1.450e-06,N,1,4.525e-07,-1.105e-07,1.000e-09,9.640e-06,2.456e-05
2021-12-19,06:25:55,PPS,1,4.536,0.018,4.366e-07,N,1,3.650e-07,1.707e-10,1.000e-09,8.297e-06,2.756e-05
2021-12-19,06:26:11,PPS,1,4.540,0.014,2.589e-07,N,1,3.512e-07,-8.870e-08,1.000e-09,9.194e-06,2.510e-05
2021-12-19,06:26:27,PPS,1,4.541,0.011,3.830e-08,N,1,3.332e-07,-1.183e-07,1.000e-09,6.641e-06,2.578e-05
2021-12-19,06:26:43,PPS,1,4.540,0.009,-1.346e-07,N,1,3.161e-07,-1.077e-07,1.000e-09,9.226e-06,2.298e-05
2021-12-19,06:26:59,PPS,1,4.539,0.009,-2.427e-07,N,1,3.189e-07,2.526e-08,1.000e-09,1.020e-05,2.542e-05
2021-12-19,06:27:15,PPS,1,4.539,0.008,-3.098e-08,N,1,3.032e-07,1.177e-07,1.000e-09,8.693e-06,2.664e-05
2021-12-19,06:27:31,PPS,1,4.538,0.007,-1.947e-07,N,1,3.042e-07,1.000e-07,1.000e-09,7.144e-06,2.498e-05
2021-12-19,06:27:47,PPS,1,4.538,0.006,-3.982e-08,N,1,2.875e-07,1.041e-07,1.000e-09,9.246e-06,2.358e-05
2021-12-19,06:28:03,PPS,1,4.537,0.008,-2.026e-07,N,1,3.115e-07,9.585e-08,1.000e-09,7.616e-06,2.551e-05
2021-12-19,06:28:19,PPS,1,4.537,0.008,1.024e-07,N,1,2.950e-07,1.046e-07,1.000e-09,1.016e-05,2.433e-05
2021-12-19,06:28:35,PPS,1,4.537,0.008,2.200e-07,N,1,2.984e-07,2.032e-09,1.000e-09,9.417e-06,2.631e-05
2021-12-19,06:28:51,PPS,1,4.538,0.007,1.559e-08,N,1,2.827e-07,-1.119e-07,1.000e-09,1.114e-05,2.579e-05
2021-12-19,06:29:07,PPS,1,4.539,0.007,2.511e-07,N,1,2.963e-07,-8.932e-08,1.000e-09,9.142e-06,2.740e-05
2021-12-19,06:29:23,PPS,1,4.540,0.007,2.422e-07,N,1,3.044e-07,-7.972e-08,1.000e-09,8.563e-06,2.562e-05
2021-12-19,06:29:39,PPS,1,4.540,0.006,9.373e-08,N,1,2.943e-07,-9.502e-08,1.000e-09,8.022e-06,2.502e-05
2021-12-19,06:29:55,PPS,1,4.540,0.006,1.043e-07,N,1,2.883e-07,-1.081e-07,1.000e-09,9.973e-06,2.433e-05
2021-12-19,06:30:11,PPS,1,4.546,0.015,1.267e-06,N,1,2.375e-07,-1.082e-07,1.000e-09,8.434e-06,2.630e-05
2021-12-19,06:30:27,PPS,1,4.554,0.013,2.158e-07,N,1,2.202e-07,-9.166e-11,1.000e-09,8.653e-06,2.620e-05
2021-12-19,06:30:43,PPS,1,4.555,0.016,2.078e-07,N,1,2.749e-07,-7.475e-08,1.000e-09,8.994e-06,2.512e-05
2021-12-19,06:30:59,PPS,1,4.567,0.032,1.116e-06,N,1,1.473e-07,-8.919e-08,1.000e-09,9.312e-06,2.556e-05
2021-12-19,06:31:15,PPS,1,4.571,0.041,-1.625e-07,N,1,2.349e-07,3.750e-10,1.000e-09,9.365e-06,2.722e-05
2021-12-19,06:31:31,PPS,1,4.579,0.046,6.832e-07,N,1,3.429e-07,8.744e-08,1.000e-09,9.729e-06,2.625e-05
2021-12-19,06:31:47,PPS,1,4.579,0.031,-2.573e-07,N,1,3.281e-07,8.432e-12,1.000e-09,8.383e-06,2.712e-05
2021-12-19,06:32:03,PPS,1,4.578,0.022,-4.021e-08,N,1,2.843e-07,1.227e-07,1.000e-09,1.076e-05,2.516e-05
2021-12-19,06:32:19,PPS,1,4.575,0.021,-3.943e-07,N,1,3.108e-07,1.005e-07,1.000e-09,1.133e-05,2.729e-05
2021-12-19,06:32:36,PPS,1,4.572,0.031,-4.376e-07,N,1,3.885e-07,-5.572e-12,1.000e-09,9.101e-06,2.820e-05
2021-12-19,06:32:52,PPS,1,4.565,0.053,-1.013e-06,N,1,5.441e-07,1.088e-07,1.000e-09,8.952e-06,2.612e-05
2021-12-19,06:33:08,PPS,1,4.559,0.047,1.296e-07,N,1,4.840e-07,-1.300e-10,1.000e-09,8.967e-06,2.711e-05
2021-12-19,06:33:24,PPS,1,4.555,0.036,-4.216e-07,N,1,4.607e-07,-1.066e-07,1.000e-09,9.508e-06,2.589e-05
2021-12-19,06:33:40,PPS,1,4.552,0.028,-3.203e-07,N,1,4.323e-07,1.713e-07,1.000e-09,1.075e-05,2.644e-05
2021-12-19,06:33:56,PPS,1,4.549,0.024,-3.628e-07,N,1,4.280e-07,1.189e-07,1.000e-09,9.020e-06,2.772e-05
2021-12-19,06:34:12,PPS,1,4.542,0.018,-5.737e-07,N,1,2.901e-07,1.203e-07,1.000e-09,9.067e-06,2.591e-05
2021-12-19,06:34:28,PPS,1,4.543,0.014,2.360e-07,N,1,2.894e-07,-1.347e-11,1.000e-09,9.467e-06,2.607e-05
2021-12-19,06:34:44,PPS,1,4.542,0.012,-1.537e-07,N,1,2.772e-07,-1.078e-07,1.000e-09,7.622e-06,2.593e-05
2021-12-19,06:35:00,PPS,1,4.542,0.010,-3.647e-08,N,1,2.551e-07,4.062e-08,1.000e-09,9.330e-06,2.386e-05
2021-12-19,06:35:16,PPS,1,4.542,0.008,7.589e-08,N,1,2.392e-07,6.151e-08,1.000e-09,1.063e-05,2.558e-05
2021-12-19,06:35:32,PPS,1,4.544,0.009,3.101e-07,N,1,2.684e-07,-1.381e-08,1.000e-09,9.240e-06,2.680e-05
2021-12-19,06:35:48,PPS,1,4.545,0.008,1.324e-07,N,1,2.612e-07,-6.335e-08,1.000e-09,7.795e-06,2.574e-05
2021-12-19,06:36:04,PPS,1,4.545,0.006,-2.167e-08,N,1,2.443e-07,-9.800e-08,1.000e-09,8.817e-06,2.413e-05
2021-12-19,06:36:20,PPS,1,4.545,0.006,1.460e-07,N,1,2.418e-07,-6.062e-08,1.000e-09,8.201e-06,2.502e-05
2021-12-19,06:36:36,PPS,1,4.546,0.005,6.558e-08,N,1,2.313e-07,-8.893e-08,1.000e-09,8.458e-06,2.453e-05
2021-12-19,06:36:52,PPS,1,4.546,0.005,5.380e-08,N,1,2.233e-07,-8.574e-08,1.000e-09,6.159e-06,2.473e-05
2021-12-19,06:37:08,PPS,1,4.547,0.005,2.606e-07,N,1,2.442e-07,-8.146e-08,1.000e-09,9.343e-06,2.240e-05
2021-12-19,06:37:24,PPS,1,4.547,0.005,1.194e-07,N,1,2.425e-07,-2.269e-08,1.000e-09,6.304e-06,2.579e-05
2021-12-19,06:37:40,PPS,1,4.547,0.004,-8.686e-08,N,1,2.330e-07,-8.663e-08,1.000e-09,1.070e-05,2.255e-05
2021-12-19,06:37:56,PPS,1,4.547,0.004,1.204e-07,N,1,2.317e-07,1.543e-10,1.000e-09,9.475e-06,2.679e-05
2021-12-19,06:38:12,PPS,1,4.548,0.005,3.020e-07,N,1,2.674e-07,-7.885e-08,1.000e-09,7.553e-06,2.568e-05
2021-12-19,06:38:28,PPS,1,4.549,0.009,1.058e-06,N,1,4.239e-07,-1.932e-08,1.000e-09,9.847e-06,2.404e-05
2021-12-19,06:38:44,PPS,1,4.549,0.015,-6.826e-07,N,1,5.397e-07,2.782e-11,1.000e-09,7.978e-06,2.726e-05
2021-12-19,06:39:00,PPS,1,4.551,0.021,1.930e-07,N,1,4.854e-07,1.066e-07,1.000e-09,1.112e-05,2.495e-05
2021-12-19,06:39:16,PPS,1,4.552,0.021,8.928e-09,N,1,4.512e-07,-7.638e-08,1.000e-09,7.995e-06,2.759e-05
2021-12-19,06:39:32,PPS,1,4.552,0.017,1.884e-08,N,1,4.105e-07,-7.463e-08,1.000e-09,1.029e-05,2.443e-05
2021-12-19,06:39:48,PPS,1,4.554,0.016,2.818e-07,N,1,4.045e-07,-7.915e-08,1.000e-09,9.109e-06,2.705e-05
2021-12-19,06:40:04,PPS,1,4.557,0.032,2.003e-06,N,1,4.947e-07,-1.513e-07,1.000e-09,1.318e-05,2.574e-05
2021-12-19,06:40:20,PPS,1,4.577,0.061,6.787e-07,N,1,4.352e-07,8.596e-11,1.000e-09,9.759e-06,3.242e-05
